registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,vnnic,VN,Viet Nam,ipv4,103.154.180.0/23,103.154.180.0,512,2020-08-14,,A9211E65,Department of Science and Technology of Vinh Long province
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:9180::/48,2001:df4:9180::,48,2020-08-14,,A921B750,Vung tai nguyen thu hoi tu SEATECH-VN
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:9380::/48,2001:df4:9380::,48,2020-08-14,,A92A7843,Vinh Railway Signalling - Telecom Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:9480::/48,2001:df4:9480::,48,2020-08-14,,A9211E65,Department of Science and Technology of Vinh Long province
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:9580::/48,2001:df4:9580::,48,2020-08-14,,A92EF137,VPS VIET NAM TECHNOLOGY TRADING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.154.100.0/23,103.154.100.0,512,2020-08-11,,A92EF137,VPS VIET NAM TECHNOLOGY TRADING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.154.102.0/23,103.154.102.0,512,2020-08-11,,A92EB0C9,HARAVAN TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:7580::/48,2001:df4:7580::,48,2020-08-11,,A92EB0C9,HARAVAN TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,ipv6,2406:51c0::/32,2406:51c0::,32,2020-08-03,,A9274A24,Mobifone Global JSC
apnic,vnnic,VN,Viet Nam,ipv4,103.153.254.0/23,103.153.254.0,512,2020-07-31,,A927B149,Representative Office in Hanoi of Vinahost Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.154.0.0/23,103.154.0.0,512,2020-07-31,,A924F632,BAO VIET HOLDINGS INFORMATION TECHNOLOGY CENTER BRANCH
apnic,vnnic,VN,Viet Nam,ipv6,2001:df4:6280::/48,2001:df4:6280::,48,2020-07-31,,A924F632,BAO VIET HOLDINGS INFORMATION TECHNOLOGY CENTER BRANCH
apnic,vnnic,VN,Viet Nam,ipv4,103.153.214.0/23,103.153.214.0,512,2020-07-28,,A92D458A,VINTEK VIET NAM TECHNOLOGY TELECOM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.153.216.0/23,103.153.216.0,512,2020-07-28,,A92FAA02,Sundata Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.153.218.0/23,103.153.218.0,512,2020-07-28,,A925571A,Hai Phong Representative office of Vietnam Technology and Telecommunication JSC
apnic,vnnic,VN,Viet Nam,ipv4,103.153.220.0/23,103.153.220.0,512,2020-07-28,,A92F9F07,Nghe An Representative office of Vietnam Technology and Telecommunication JSC
apnic,vnnic,VN,Viet Nam,ipv4,103.153.222.0/23,103.153.222.0,512,2020-07-28,,A92E12D0,Quang Ngai Representative office of Vietnam Technology and Telecommunication JSC
apnic,vnnic,VN,Viet Nam,ipv6,2406:4c40::/32,2406:4c40::,32,2020-07-28,,A9294023,Vietnam Online Network Solution Joint Stock Compnay
apnic,vnnic,VN,Viet Nam,ipv6,2406:4cc0::/32,2406:4cc0::,32,2020-07-28,,A925E762,VCCORP-VN
apnic,vnnic,VN,Viet Nam,ipv4,103.153.68.0/23,103.153.68.0,512,2020-07-14,,A9219CF5,GLOBAL FASHION WORLD JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,103.153.70.0/23,103.153.70.0,512,2020-07-14,,A926AF92,APNA Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.153.72.0/23,103.153.72.0,512,2020-07-14,,A926F5EC,NANDA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.153.74.0/23,103.153.74.0,512,2020-07-14,,A921E726,NEW HORIZON INVESTMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.153.76.0/23,103.153.76.0,512,2020-07-14,,A92B2B6D,Representative office of VietServer Services technology company limited
apnic,vnnic,VN,Viet Nam,ipv4,103.153.78.0/23,103.153.78.0,512,2020-07-14,,A92CB1B7,Representative office in HaNoi of VietServer Services technology company limited
ripencc,,VN,Viet Nam,ipv6,2a0c:b840::/29,2a0c:b840::,29,2020-07-14,2024-08-20,487a6222-a791-462c-8ce2-6c2574710290,Greencloud LLC
apnic,vnnic,VN,Viet Nam,ipv4,103.153.64.0/23,103.153.64.0,512,2020-07-13,,A927DC7C,Hanoi Technology and Equipment Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2406:4040::/32,2406:4040::,32,2020-07-13,,A927DC7C,Hanoi Technology and Equipment Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.152.160.0/23,103.152.160.0,512,2020-06-25,,A928566E,Vung tai nguyen thu hoi tu DTH-VN
apnic,vnnic,VN,Viet Nam,ipv4,103.152.162.0/23,103.152.162.0,512,2020-06-25,,A92B7EC4,DZOGAME COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.152.164.0/23,103.152.164.0,512,2020-06-25,,A9238AE4,Vietnam Cloud Technology and Services Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2406:30c0::/32,2406:30c0::,32,2020-06-25,,A9238AE4,Vietnam Cloud Technology and Services Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140737,140737,1,2020-06-17,,A9276E62,Viva social network Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140738,140738,1,2020-06-17,,A9221288,VESNET JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140739,140739,1,2020-06-17,,A92351A0,USDC TECHNOLOGY JSC
apnic,vnnic,VN,Viet Nam,asn,AS140740,140740,1,2020-06-17,,A92F661C,HA CUONG TRADING INVESTMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140741,140741,1,2020-06-17,,A92527DD,Vietnam Internet Network Information Center (VNNIC)
apnic,vnnic,VN,Viet Nam,asn,AS140742,140742,1,2020-06-17,,A92B7EC4,DZOGAME COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140743,140743,1,2020-06-17,,A9238AE4,Vietnam Cloud Technology and Services Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140744,140744,1,2020-06-17,,A927DC7C,Hanoi Technology and Equipment Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140745,140745,1,2020-06-17,,A92D458A,VINTEK VIET NAM TECHNOLOGY TELECOM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140746,140746,1,2020-06-17,,A92B5721,MCT Technology Solution Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140747,140747,1,2020-06-17,,A92B766B,Department of Science and Technology of Dong Nai province
apnic,vnnic,VN,Viet Nam,asn,AS140748,140748,1,2020-06-17,,A9211E65,Department of Science and Technology of Vinh Long province
apnic,vnnic,VN,Viet Nam,asn,AS140749,140749,1,2020-06-17,,A9261BA4,NSTECH VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140750,140750,1,2020-06-17,,A929CE08,Viet Nam Telecommunications Authority
apnic,vnnic,VN,Viet Nam,asn,AS140751,140751,1,2020-06-17,,A92E89AD,Information Technology and Communication Center of Binh Thuan Department of Information and Communications
apnic,vnnic,VN,Viet Nam,asn,AS140752,140752,1,2020-06-17,,A92EE914,Kien Phong Trading Service Telecommunication Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140753,140753,1,2020-06-17,,A927B149,Representative Office in Hanoi of Vinahost Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140754,140754,1,2020-06-17,,A9228AB7,SPR Viet Nam Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140755,140755,1,2020-06-17,2024-12-24,A922034C,Ha Tuyet Trading and Services Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140756,140756,1,2020-06-17,,A927866B,SAIGON TELECOMMUNICATIONS TECHNOLOGY SOLUTIONS COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140757,140757,1,2020-06-17,,A92DD98A,K2F Information Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140758,140758,1,2020-06-17,,A92E6443,Department of Science and Technology of Ca Mau province
apnic,vnnic,VN,Viet Nam,asn,AS140759,140759,1,2020-06-17,,A92DD954,Dak Lak Provincial Department of Science and Technology
apnic,vnnic,VN,Viet Nam,asn,AS140760,140760,1,2020-06-17,,A921883B,INFINITY SOFTWARE CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140761,140761,1,2020-06-17,,A92DBFEC,ALLIEX VIETNAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140762,140762,1,2020-06-17,,A92A7843,Vinh Railway Signalling - Telecom Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140763,140763,1,2020-06-17,,A922F8F9,ITEXPERT Viet Nam Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140764,140764,1,2020-06-17,,A92B2295,CSD Group Technology JSC.
apnic,vnnic,VN,Viet Nam,asn,AS140765,140765,1,2020-06-17,,A92FB0F6,Vi Na Network Services Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140766,140766,1,2020-06-17,,A92C5C0B,FPT Smart Cloud Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140767,140767,1,2020-06-17,,A9249050,VINASOFT One Member Limited Company
apnic,vnnic,VN,Viet Nam,asn,AS140768,140768,1,2020-06-17,,A926EF38,Department of Science and Technology Gia Lai
apnic,vnnic,VN,Viet Nam,asn,AS140769,140769,1,2020-06-17,,A9278486,INFORMATICS SOLUTION COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140770,140770,1,2020-06-17,,A92FEA79,Digilife Vietnam Digital Services Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140771,140771,1,2020-06-17,,A922C873,MXGROUP TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140772,140772,1,2020-06-17,,A927FA9A,MXGROUP MEDICINE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140773,140773,1,2020-06-17,,A92897AF,THIEN CO MANUFACTURING TRADING SERVICES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140774,140774,1,2020-06-17,,A9265B44,VIET NAM UNIFIED COMMUNICATIONS CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140775,140775,1,2020-06-17,,A927B441,GLOBAL INFORMATICS TELECOMMUNICATIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140776,140776,1,2020-06-17,,A926AA60,247 SCRAP TRADE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140777,140777,1,2020-06-17,,A92BE537,VNCOIN247 CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140778,140778,1,2020-06-17,,A928B977,MINH HIEN SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140779,140779,1,2020-06-17,,A92FE1B6,VINA-BISON INTERNATIONAL TRADING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140780,140780,1,2020-06-17,,A92DE1D6,THAI AN INFORMATION TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140781,140781,1,2020-06-17,,A9276DBD,VIET HOSTING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140782,140782,1,2020-06-17,,A928BC04,"424 De La Thanh, O Cho Dua Ward, Dong Da District, Ha Noi City"
apnic,vnnic,VN,Viet Nam,asn,AS140783,140783,1,2020-06-17,,A92ED988,NAMEDIA INTERNATIONAL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140784,140784,1,2020-06-17,,A92B5FA5,VIET DIGITAL SOLUTIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140785,140785,1,2020-06-17,,A92A071F,WINCOMMERCE GENERAL COMMERCIAL SERVICES JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140786,140786,1,2020-06-17,,A92F8CC7,Department of Information and Communications of Thai Binh Province
apnic,vnnic,VN,Viet Nam,asn,AS140787,140787,1,2020-06-17,,A92E573A,LAM A ARCHITECTURE CONSTRUCTION COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140788,140788,1,2020-06-17,,A921F17B,Catiedu Online Training Academy Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140789,140789,1,2020-06-17,,A92FE07C,DIGITAL TELECOMMUNICATIONS INFRASTRUCTURE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140790,140790,1,2020-06-17,,A92A7564,CLOUDCORE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140791,140791,1,2020-06-17,,A9263C5A,BKHOST TECHNOLOGY VIETNAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140792,140792,1,2020-06-17,,A92912D6,IT VILAS VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140793,140793,1,2020-06-17,,A925787D,VIET NAM GALAXY DIGITAL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140794,140794,1,2020-06-17,,A92F57FA,Department of Science and Technology of Ha Tinh province
apnic,vnnic,VN,Viet Nam,asn,AS140795,140795,1,2020-06-17,,A921CDEB,Vietnam Internet Network Information Center (VNNIC)
apnic,vnnic,VN,Viet Nam,asn,AS140796,140796,1,2020-06-17,,A928E80D,"U14b-16a, 22 street, Tan Thuan, Tan Thuan Dong Ward, 7 District, HCM City"
apnic,vnnic,VN,Viet Nam,asn,AS140797,140797,1,2020-06-17,,A924F8FB,EXA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140798,140798,1,2020-06-17,,A92BF8A7,"BAO NAM HOLDINGS., JSC"
apnic,vnnic,VN,Viet Nam,asn,AS140799-AS140800,140799,2,2020-06-17,,A92CDFB6,VIET NAM CLOUD TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140801,140801,1,2020-06-17,,A92EB0C9,HARAVAN TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140802,140802,1,2020-06-17,,A9236F5B,"07-02A, Floor 7, Prime Center,53 Quang Trung, Nguyen Du Ward. Hai Ba Trung District, HN"
apnic,vnnic,VN,Viet Nam,asn,AS140803,140803,1,2020-06-17,2024-12-24,A92F219F,Telecommunications Company Limited A
apnic,vnnic,VN,Viet Nam,asn,AS140804,140804,1,2020-06-17,,A92D6829,JOBKEY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140805,140805,1,2020-06-17,,A92C669C,TIN VIET TECHNOLOGY ENGINEERING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140806,140806,1,2020-06-17,,A929CC01,"PVS TELECOM CO.LTD.,"
apnic,vnnic,VN,Viet Nam,asn,AS140807,140807,1,2020-06-17,,A9237CD9,Nguyen Ngoc Thanh Trading Limited Company
apnic,vnnic,VN,Viet Nam,asn,AS140808,140808,1,2020-06-17,,A92C09F6,ONE PLUS INTERNATIONAL CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140809,140809,1,2020-06-17,,A9240122,Information Technology Center - Ministry of Home Affairs
apnic,vnnic,VN,Viet Nam,asn,AS140810,140810,1,2020-06-17,,A92F2E15,Megacore Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS140811,140811,1,2020-06-17,,A923731D,VIET NAM INTERACTIVE TELEVISION JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140812,140812,1,2020-06-17,,A92285EE,"22B, Alley 57 Hoa Binh, Group 14, yen Nghia Ward, Ha Dong District, Ha Noi"
apnic,vnnic,VN,Viet Nam,asn,AS140813,140813,1,2020-06-17,,A922AFFA,DIGITAL SOLUTION AND TELECOMMUNICATIONS SERVICE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140814,140814,1,2020-06-17,,A92BC241,"Floor 5, 255 Tran Dang Ninh, Dich Vong, Cau Giay District, Ha Noi City"
apnic,vnnic,VN,Viet Nam,asn,AS140815,140815,1,2020-06-17,,A92C1EB6,HTTVSERVER TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140816,140816,1,2020-06-17,,A92C6BFF,Internet Khong Trung Company
apnic,vnnic,VN,Viet Nam,asn,AS140817,140817,1,2020-06-17,,A923756F,ODS ONLINE DATA SOLUTION JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140818,140818,1,2020-06-17,,A922126B,D.I.C Viet Nam Technology Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140819,140819,1,2020-06-17,,A922FACE,"4/2 Dinh Bo Linh, Group 6, Phu Cuong Ward, Thu Dau Mot City, Binh Duong"
apnic,vnnic,VN,Viet Nam,asn,AS140820,140820,1,2020-06-17,,A927E20E,"P2702 A3 Ecolife Capitol - 58 To Huu, Me Tri Ward, Nam Tu Liem Distrct, Ha Noi City"
apnic,vnnic,VN,Viet Nam,asn,AS140821,140821,1,2020-06-17,2024-12-24,A92D38C2,"Nihao Data Management Co., Ltd"
apnic,vnnic,VN,Viet Nam,asn,AS140822,140822,1,2020-06-17,,A92C5B64,ANPHATIDC
apnic,vnnic,VN,Viet Nam,asn,AS140823,140823,1,2020-06-17,,A92461E4,"Group 7, THieu Khanh Ward, Thanh Hoa City, Thanh Hoa, Viet Nam"
apnic,vnnic,VN,Viet Nam,asn,AS140824,140824,1,2020-06-17,,A92DDA2C,VNIDC TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140825,140825,1,2020-06-17,,A92939D4,Thien Quang Digital technology joint stock company
apnic,vnnic,VN,Viet Nam,asn,AS140826,140826,1,2020-06-17,,A927D1D6,INTER GROUP VIET NAM JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140827,140827,1,2020-06-17,,A92C55EB,AZ VIET NAM COMMUNICATIONS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS140828,140828,1,2020-06-17,,A92C8165,Teknix Technology Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS140829,140829,1,2020-06-17,,A92E5F88,Vietnam Internet Network Information Center (VNNIC)
apnic,vnnic,VN,Viet Nam,asn,AS140830,140830,1,2020-06-17,,A92757F8,IDS VIET NAM SOLUTION CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS140831,140831,1,2020-06-17,,A924400B,Data Center of Vietnam National University Ho Chi Minh City
apnic,vnnic,VN,Viet Nam,asn,AS140832,140832,1,2020-06-17,,A9264E30,"Vietnam F Tech., JSC"
apnic,vnnic,VN,Viet Nam,asn,AS140833,140833,1,2020-06-17,,A9261262,INTERDATA JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140834,140834,1,2020-06-17,,A928DDD7,SAIGON TRAVEL SERVICE TRADING JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140835,140835,1,2020-06-17,,A92C350E,VAN TRANG PHARMACEUTICAL SUPPLY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,asn,AS140836,140836,1,2020-06-17,,A922746F,PVS SOFTWARE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,103.152.46.0/23,103.152.46.0,512,2020-06-15,,A92F661C,HA CUONG TRADING INVESTMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.152.48.0/23,103.152.48.0,512,2020-06-15,,A92351A0,USDC TECHNOLOGY JSC
apnic,vnnic,VN,Viet Nam,ipv4,103.152.50.0/23,103.152.50.0,512,2020-06-15,,A9221288,VESNET JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:f580::/48,2001:df3:f580::,48,2020-06-15,,A9221288,VESNET JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2406:2840::/32,2406:2840::,32,2020-06-15,,A92F661C,HA CUONG TRADING INVESTMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2406:28c0::/32,2406:28c0::,32,2020-06-15,,A92351A0,USDC TECHNOLOGY JSC
ripencc,,VN,Viet Nam,ipv4,109.70.236.0/24,109.70.236.0,256,2020-06-12,2024-08-20,487a6222-a791-462c-8ce2-6c2574710290,Greencloud LLC
apnic,vnnic,VN,Viet Nam,ipv4,103.151.238.0/23,103.151.238.0,512,2020-06-04,,A92B28EE,VIETBRANDS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.151.240.0/23,103.151.240.0,512,2020-06-04,,A92650C1,VSERVER EQUIPMENT TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.151.242.0/23,103.151.242.0,512,2020-06-04,,A9269C98,ENCAPITAL FINANCIAL TECHNOLOGY JOINT STOCK COMPANY.
apnic,vnnic,VN,Viet Nam,ipv4,103.151.244.0/23,103.151.244.0,512,2020-06-04,,A92D8CDE,Hiep Nhat Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2406:2240::/32,2406:2240::,32,2020-06-04,,A92B28EE,VIETBRANDS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2406:22c0::/32,2406:22c0::,32,2020-06-04,,A92D8CDE,Hiep Nhat Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2406:23c0::/32,2406:23c0::,32,2020-06-04,,A92C6F14,ACT Telecomunication Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.151.120.0/23,103.151.120.0,512,2020-05-19,,A92A5F6A,KNODE TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.151.122.0/23,103.151.122.0,512,2020-05-19,,A921EC13,NTT SERVICE TRADING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.151.124.0/23,103.151.124.0,512,2020-05-19,,A92459B5,VSON TELECOMMUNICATION SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2406:1a40::/32,2406:1a40::,32,2020-05-19,,A92A5F6A,KNODE TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.151.52.0/23,103.151.52.0,512,2020-05-08,,A92772F9,FLYCLOUD Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.151.54.0/23,103.151.54.0,512,2020-05-08,,A9228A3D,TH Food Chain Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.151.56.0/23,103.151.56.0,512,2020-05-08,,A9278EA1,VIETPN Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:a980::/48,2001:df3:a980::,48,2020-05-08,,A9227720,State Data Center - Hanoi Department of Science and Technology
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:aa80::/48,2001:df3:aa80::,48,2020-05-08,,A9228A3D,TH Food Chain Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.150.236.0/23,103.150.236.0,512,2020-04-29,,A92C5C33,VINID PAY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,103.150.240.0/23,103.150.240.0,512,2020-04-29,,A9268DB3,"INTELLIGENCE INFORMATION SYSTEM CO, LTD"
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:9780::/48,2001:df3:9780::,48,2020-04-29,,A92C5C33,VINID PAY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2406:e40::/32,2406:e40::,32,2020-04-29,,A9268DB3,"INTELLIGENCE INFORMATION SYSTEM CO, LTD"
apnic,vnnic,VN,Viet Nam,ipv4,103.150.124.0/23,103.150.124.0,512,2020-04-15,,A92AD171,ECOMS Technology Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:7680::/48,2001:df3:7680::,48,2020-04-15,,A92AD171,ECOMS Technology Trading Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.149.250.0/23,103.149.250.0,512,2020-03-30,,A92AE5A7,Minh Phat Telecomunication service Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.149.252.0/23,103.149.252.0,512,2020-03-30,,A92E8AA2,AI-Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.149.254.0/23,103.149.254.0,512,2020-03-30,,A92C6F14,ACT Telecomunication Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.150.0.0/23,103.150.0.0,512,2020-03-30,,A9294332,Hahalolo Travel Social Network Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:4a80::/48,2001:df3:4a80::,48,2020-03-30,,A9294332,Hahalolo Travel Social Network Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2405:f440::/32,2405:f440::,32,2020-03-30,,A92AE5A7,Minh Phat Telecomunication service Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2405:f4c0::/32,2405:f4c0::,32,2020-03-30,,A92E8AA2,AI-Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2405:f540::/32,2405:f540::,32,2020-03-30,,A92C2ECD,VNETWORK Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2405:f5c0::/32,2405:f5c0::,32,2020-03-30,,A9275A69,Viet Storage Technology Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.149.170.0/23,103.149.170.0,512,2020-03-19,,A92B5721,MCT Technology Solution Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.149.172.0/23,103.149.172.0,512,2020-03-19,,A92994DD,"S3WORK Technology Co., Ltd."
apnic,vnnic,VN,Viet Nam,ipv6,2405:edc0::/32,2405:edc0::,32,2020-03-19,,A92B5721,MCT Technology Solution Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.149.98.0/23,103.149.98.0,512,2020-03-11,,A92A1A27,IDC VietNam Data Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:d80::/48,2001:df3:d80::,48,2020-03-05,,A92FAC59,HQG Technology Solutions Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2405:e0c0::/32,2405:e0c0::,32,2020-03-05,,A92BBFD0,Danang ICT Infrastructure Development Center
apnic,vnnic,VN,Viet Nam,ipv4,103.149.12.0/23,103.149.12.0,512,2020-03-03,,A9227B50,DTEKO Vietnam Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.148.254.0/23,103.148.254.0,512,2020-02-28,,A9294CC9,Navisystem Software Solution Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2405:d9c0::/32,2405:d9c0::,32,2020-02-28,,A9294CC9,Navisystem Software Solution Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.148.158.0/23,103.148.158.0,512,2020-02-17,,A9279BD2,KB Securities Vietnam Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.148.56.0/23,103.148.56.0,512,2020-02-05,,A9276E62,Viva social network Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.147.184.0/23,103.147.184.0,512,2020-01-17,,A92571D1,NXKY Vietnam Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.147.186.0/23,103.147.186.0,512,2020-01-17,,A9218B7B,Cloud Viet Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.147.188.0/23,103.147.188.0,512,2020-01-17,,A92E439D,Cao Minh Holdings Vietnam Corporation Company
